Size,Weight,Sweetness,Softness,HarvestTime,Ripeness,Acidity,Peel Thickness,Banana Density,Quality
-0.581709,-1.846761,-3.2335522,-3.5962093,0.97312707,1.3076272,0.19580238,0.056845970146001235,52704.738352441935,0
-0.8139138,-2.1642494,-1.028527,0.06793134,-2.064767,1.4742012,-3.3273525,0.7395377815871896,92828.23185760052,0
-2.999874,-3.5080788,-3.6076322,0.4690902,-0.025583366,4.7656827,-3.6277144,0.614689151867855,71015.40920950887,0
-0.9241073,-2.0571432,-2.498226,-1.2697316,0.56114686,3.0599666,-2.4181614,0.054545184185184614,17131.569397433337,0
-0.90999275,-2.0182755,-1.6185188,0.6806351,-2.5797107,-2.138412,2.2921255,0.07780053672993426,32760.819929869,0
-4.168386,1.0174307,-0.92765975,-2.1606138,-1.2300235,2.0766902,1.7873971,0.03859071090128019,18290.381118628546,1
-4.274498,1.7720275,-0.7655456,-2.3053038,-2.69676,1.5121498,0.41704312,0.7215864842248652,38253.344436970154,1
-1.5859308,-0.51658213,0.44291204,-1.1581433,-2.8191125,1.7767682,3.6562576,0.8089630786954212,31286.114035077604,1
-2.7003343,-0.30992842,-1.2829062,2.1280687,0.24424337,-1.9061838,2.556168,0.03560764361830937,43642.47592993691,0
-0.03967999,-3.4709868,-1.8715568,2.4561248,-2.278059,-1.363523,-2.2930186,0.2360019778172725,82491.19703312324,0
0.4506373,-2.1551173,-2.3295379,0.4603476,-0.3085366,-1.0543762,2.064508,0.4818375404868802,29242.875420538174,0
0.07941208,-2.6047878,-2.7675264,0.9640739,-2.1331606,-2.3850105,1.4157634,0.033640081800180854,10187.023029409156,0
0.64499676,-2.2685316,-1.5473766,2.1045592,1.7143347,1.3341184,-2.3606663,0.6443936289247068,72132.97614665533,1
-0.65526795,0.5336932,-2.9163535,1.1747444,1.5836705,-3.7328277,3.8303933,0.04031198362291666,50048.564182551396,0
-0.5155087,1.1213454,1.2812172,-0.81933326,-0.51129025,3.4387267,2.5246046,0.17542268561579277,98154.5054570108,1
0.56910515,2.1452024,1.5026879,-1.8163861,0.40667516,2.6063786,2.6379929,0.8385960941040164,1420.3714201513935,1
-1.4389644,-4.0808234,-0.6152263,0.082122,-0.59737617,3.463474,-0.860295,0.9007577569332327,86684.36101654329,0
3.2758012,-2.1001449,0.7446556,2.0131063,2.7238886,1.5619569,-3.0094962,0.6290591129808156,38024.53373691353,1
-0.6779262,-2.4633923,-2.4479122,1.3962866,-2.046622,-3.172591,1.0063466,0.24556648322531038,75602.61595149207,0
-1.3505529,-3.158062,-3.0091686,-2.8697221,0.33023554,1.9270703,-2.8909225,0.19467403391732174,44524.246927533015,0
-4.001084,-1.5462744,-1.1179619,1.621171,-3.1094384,1.8594579,1.6792786,0.6232242460012384,66314.42503917289,0
-1.7152308,-2.9016204,-1.7542777,1.3860359,-4.7333097,0.24325994,0.17465816,0.5861980078546392,68954.54443907377,0
-2.126839,0.8277867,0.4085612,-3.5427232,-1.4115907,4.168049,0.554128,0.5322119954095961,88392.96937211539,1
-0.5941616,2.226831,-0.35108003,-1.5479891,-0.5820178,1.9191256,1.8840989,0.6642368224690857,36058.42156231386,1
1.5539112,3.3926163,3.0265434,0.79754645,-0.15096642,-0.61226207,2.2657464,0.7331013662517252,94812.42641812442,1
-2.8077223,1.1381357,3.4476268,-1.7133021,-2.2209115,2.07941,2.2812028,0.598312250854259,16896.646309962103,1
-0.7669875,1.8961201,3.8179626,-0.30574086,-0.7720585,-0.13166937,3.1373022,0.6635642551293388,85412.33439832422,1
-0.059201486,-3.0989385,-3.4045742,-3.2578354,-0.71813416,2.803264,-1.0194494,0.59429998619136,14989.522353077824,0
2.2283068,-0.8578687,-1.4299631,1.6507905,1.7264795,0.21848652,0.9556284,0.7073253441487622,91558.31813962446,1
1.0801637,-0.42349795,-3.7677565,2.3457875,2.0341454,0.5225329,-0.34886953,0.6514014393273366,59886.1868483178,1
-0.6882012,-1.8517587,-3.5938306,-2.323755,-1.6508648,1.8758286,-1.8753713,0.7853507507813411,75898.87389126437,0
-0.9121722,-2.8685453,-1.0587187,-0.36501768,1.4857948,4.479877,-2.867231,0.9994302469670676,16124.11574586244,1
-3.1024396,-0.70714843,-0.4648732,2.345234,-1.2700869,0.3963145,1.2448936,0.6719966354219926,88604.51688547942,0
-1.7472447,-0.58038676,-1.9715891,1.4010235,0.3857114,-1.339364,2.5446846,0.12032980162523155,97296.28274665649,0
-0.9496224,1.7558913,4.0321264,-0.8064584,-1.4734179,0.12843645,0.47618726,0.7434768256041253,33989.64340761221,1
-1.8946912,-5.573239,1.300694,-0.20897396,2.8700225,3.616348,-6.642881,0.315409807824514,2962.595369875459,1
0.2216972,0.64814115,-0.14074951,-2.624014,-0.19373468,3.8063734,1.6386757,0.26640977064592686,76372.16746035303,1
-2.0807102,0.49267897,0.24230164,-0.29783788,-2.8790014,1.7517838,-1.7661451,0.6138229352688575,31616.38265464326,0
-0.4576484,-2.9143217,-1.2287234,-0.01261574,-1.9049432,4.0585957,-1.551808,0.7779960024991165,8351.233883182844,0
-1.3852609,-1.2603158,-1.5820755,-0.029703332,-1.0342069,2.0744174,-3.0297022,0.4058643471456276,24238.135868895366,0
-2.3622,0.5948414,1.7815757,-0.8677102,-3.4469368,-0.29636568,0.17661168,0.9410104829084703,33855.30703805577,1
-3.4626417,-0.34003803,-0.89380836,-3.4818168,-1.0243345,3.0938756,1.0058268,0.27312748885478666,92774.01663029243,1
-3.4529247,0.9886074,3.114508,-0.13971417,-3.3569298,-0.50514704,1.3034217,0.10234696501208396,44680.409124374266,1
-0.8310383,-2.1193736,-0.066779345,-3.3088279,-1.7143239,-0.6564218,-0.6377753,0.006092562419888092,59615.14747524262,0
-0.37532037,-1.6386052,-1.9473534,-1.6715153,-3.766034,0.17169185,-1.850146,0.3337819365255238,54552.65297550333,0
-2.509298,-0.828206,0.43983662,-2.8013422,-0.92207617,1.256378,-0.41447672,0.7863446226207284,51692.319489186135,1
1.9098752,-3.1618028,-1.7495815,0.21204767,3.1870322,1.620548,-2.5973384,0.6016758200217444,59783.65791931589,1
-2.8618603,-5.0899835,-0.5670785,-0.41365215,-0.8504297,3.2997968,-0.060995664,0.5025519810053377,63874.86887821199,0
-4.5325613,-0.030276205,0.05037134,-3.9211397,-2.2205768,1.7660133,0.5574291,0.8979753593295869,77717.92677583787,1
0.7484273,-1.4999194,-2.0424674,1.7298089,-1.3885117,-2.5257766,0.4201335,0.46191803098673734,66875.04209507126,0
-0.9793929,-2.058719,-2.3445516,0.018449048,0.011337979,2.5691562,-5.0409703,0.03843092408243165,14000.358581496219,0
-0.42765543,2.6407113,1.3214487,-0.85500985,0.17711598,1.5444524,3.208103,0.3366613841005316,58583.278210634744,1
-4.7506375,0.99151194,0.870928,-0.5182665,-4.952645,-2.3078113,-1.4796846,0.8247894806914903,66848.60347998433,1
-2.1744294,-0.4356552,-1.1605624,-5.289837,-1.0209861,6.4820876,0.8641002,0.495233073077085,12334.028811126693,1
-2.340412,-0.36757964,0.1281799,-2.0216389,-2.4129171,-0.83120143,-0.7951884,0.756321260245467,23139.246722087144,0
4.785016,-1.4371992,-1.7551509,-0.20866084,0.9196816,0.92187345,0.45132583,0.648785660763905,1407.3760752192961,1
-1.4666592,3.1788878,0.33543944,-1.3121477,-2.033909,0.46935165,0.8815748,0.49118179410947627,66612.16643696043,1
1.455482,-0.7081654,-0.7946654,3.4091995,2.0176656,2.9631507,-1.9481088,0.4308208047265052,26291.609686670014,1
-4.11847,1.0131449,-1.1295743,-2.5581481,-2.106855,1.1768275,-0.5847238,0.2203916436588984,29953.59165493265,1
5.7089953,-0.12493934,-2.4065366,-1.0543529,3.4258327,-0.7817443,3.7156253,0.8689877919046795,18942.245654080554,1
-1.6676588,-1.9485918,-3.8504937,1.0777506,0.47722334,-2.344381,3.1580422,0.2852556953883114,49606.93252856276,0
4.0744042,-1.2623214,-1.6897354,1.5757473,3.2228808,0.40355325,1.0860388,0.3260781345323127,61906.703455312294,1
0.09018452,-1.813049,-0.8845994,2.165684,1.0655692,2.3083673,-3.6128943,0.854209423703987,73159.04592747563,1
-1.9390074,1.1293966,2.375266,0.67807376,0.12677237,-1.1768125,3.6183598,0.7654066103027692,63000.37422408194,0
0.9457435,-1.1802182,-2.11112,1.8457835,-0.30750278,2.5625572,-4.3470106,0.3660404470156067,86486.52762438348,1
-0.14757995,-1.1190004,-1.6712962,-1.3033011,-0.19324699,3.2775345,-3.0190032,0.8585394443605537,61198.30273993666,0
-1.0278287,-2.1817133,-4.9353595,1.4205035,-3.1208982,-2.4272313,2.7523346,0.9408868600179867,37224.54831289048,0
-2.2773206,-3.6194205,-1.8554673,2.2928736,-1.2201706,-1.0850697,-0.599965,0.24052976840323148,28561.522695902648,0
-0.8385946,-3.8608034,-1.3370723,2.6133564,-0.8184538,3.8407767,-4.9324527,0.9580371910027026,89015.47935888755,1
-3.0699003,-0.7934954,-1.7511983,1.4135708,-0.17940989,-2.6243215,3.210977,0.6894562922724975,67537.28607862585,0
0.6314472,-1.7830101,-1.0630653,1.8529776,2.3207648,2.242925,-2.7546465,0.9753310853307771,31093.445451332733,1
0.79257524,-3.5036755,-0.06290756,2.2396762,1.7942348,3.0046663,-3.4671552,0.9068793390192917,97927.14940450956,1
-0.67086345,0.8949967,-2.554592,0.5246072,-1.5721884,2.8855083,-2.9862707,0.3087242992228909,46415.36227532325,0
-2.8137002,0.7987452,-2.7209504,2.4814327,-1.4013108,-1.9280434,3.123229,0.32535884433728834,79432.3899314318,0
-0.8457061,-3.52244,-0.62487966,1.9070483,-2.2281504,1.1089349,-1.8022054,0.8609495056941134,9672.410100024894,0
1.9074197,0.6160208,-1.5073372,3.5269976,2.0827465,1.6029079,0.02671706,0.9568192116465449,15880.844183740406,1
-1.2380675,2.0598605,-1.4650469,-1.4912319,-2.1330934,0.7563245,1.0283,0.31446032482357733,75027.06946549349,1
1.6350707,-2.7251346,1.1826152,1.9513943,3.721304,1.4480411,-1.9073589,0.7249266759655322,30842.502510109975,1
-2.126942,-0.18223652,-0.96694446,1.3832719,-1.1959012,1.9285434,-3.9446378,0.5253330381899479,40750.680140472796,0
-0.71041626,-3.7622843,-3.5259266,2.2084596,-2.7555149,-2.513933,-0.69232666,0.4252626159729407,36301.1853043784,0
0.58914405,-1.7445008,-1.3418372,0.68818074,-2.900238,-1.9038035,0.9936869,0.2473323618256118,71768.28999304002,0
0.48638016,0.15564908,1.568827,-3.5326917,-1.2242142,5.1981835,2.5378087,0.36147969009740466,13208.496120602795,1
-2.8987823,-1.9144386,0.47806332,2.2631822,-2.7499135,-0.9631667,-0.31491163,0.9303380468304385,19309.641910797254,0
-2.8064752,2.0892656,4.6803026,-0.5814406,-2.5551507,0.5652945,0.25585857,0.49926159397251657,39664.99876270197,1
-2.125212,-2.623735,-0.13120888,-1.907053,-2.7389693,1.7280146,0.17314932,0.7767452509962587,52128.71892137882,0
1.495298,0.40658078,-1.1384199,4.1284366,0.6593304,1.449503,-2.6856446,0.6189966004364822,88701.49872948905,1
-2.2550843,2.5764067,4.1719456,0.57218444,-0.30125296,0.5381193,3.1486487,0.7594246779898584,47855.17767714508,1
-1.8511639,-2.935839,-0.3235156,0.3774972,2.8712533,2.486537,-2.165778,0.7576873871979702,14592.217557185433,1
-0.054405242,2.6568005,-0.6609856,-1.7404498,-1.6676546,3.5622375,0.62452865,0.170976628975823,66110.19857861704,1
-0.08185058,2.0005112,3.1673987,-0.89963984,0.014121151,1.5090716,1.9678166,0.8326324882013516,84249.21175095251,1
-1.292437,1.7324225,-0.5753564,-1.1358137,-2.2121353,2.2398353,2.374099,0.8801716302078397,69337.6256928176,1
-1.8228097,-1.1436316,1.042115,-3.1955366,-1.457756,1.8445343,2.5581524,0.26241204268746887,39704.112215199006,1
-1.9689398,-3.5398555,-1.8452413,1.1416844,-1.3516157,-1.9526461,1.1099019,0.11636617332089605,55557.988622014964,0
-0.09812993,2.1639624,3.692173,0.52226007,-1.503573,-0.642244,5.211793,0.1782357448055093,60827.88272133261,1
-1.6125845,1.1526499,0.56995475,1.3467559,-0.65159875,-1.262455,2.8723783,0.5795572649349048,66325.09717950816,0
-3.448896,-1.5718211,-2.8094609,-0.3926674,-2.5812807,2.6038275,-2.3954616,0.6692979603051693,55420.22169659753,0
-1.5324324,1.8383882,-1.0281861,-3.899714,-1.0178005,5.0691,2.3804185,0.034233332570365094,80929.95921159862,1
-3.0396562,1.9948393,1.2163478,-1.6906157,-2.0386589,1.4284617,3.5585449,0.0455910620307699,32869.69666251174,1
-1.9376113,-1.1277232,-1.0399183,1.8834901,-1.173029,0.71469164,1.0746105,0.3683122604427267,89029.9106115878,0
-0.7185534,2.6366317,2.33684,0.35051838,-2.3221154,0.23021045,2.678747,0.5122005985745901,79786.83692311966,1
-0.5928164,-0.1690181,1.3613776,-2.6591895,-1.0305489,1.2555294,1.1610047,0.41231168185606326,53806.64910879443,1
-1.1678871,1.2639748,-0.9934219,1.8292929,0.20200032,-2.0214355,2.1529298,0.1611650427275817,47113.78026145195,0
0.048646443,0.09588922,-1.9805422,1.8609014,-1.9733834,-2.8766708,1.1763786,0.19177665378147146,22035.1506357176,0
-4.3209105,0.37694165,1.0286076,-3.6917453,-1.9721998,2.811223,-2.0584464,0.48483979907280683,1027.0368703451802,1
-1.3071733,-2.5577114,-0.95125633,0.5465834,-0.6896372,3.7268653,-2.5042882,0.7320104260994658,74802.9347109431,0
0.29666632,-0.7421656,-3.0442207,1.6021483,2.3230004,0.60692126,-1.0238737,0.12434042649415,91715.32342081954,1
-0.3066486,-1.9085486,-3.148048,-5.673609,-0.8620009,0.22170061,0.12176218,0.517387698530925,28093.581308452623,0
-2.2145762,3.9735034,0.6008935,1.1800076,-1.4983922,-0.82483786,1.8178428,0.572030289958383,15310.133218934978,1
0.83025354,-2.3649564,-2.178527,1.4281834,-5.3101516,-2.3151882,-0.09731147,0.6486685785358541,40327.94886375618,0
1.4886509,-2.2252874,-1.8102843,0.035097428,1.8966825,2.4850419,-0.9766381,0.6083731729359726,14618.770458383957,1
-0.69231623,-0.80012476,-0.43134555,1.8712626,-2.6647139,-0.44610775,-0.22154914,0.5080917404876866,27229.72347457065,0
-2.644284,1.6339122,-0.98776054,0.5589371,-1.3518564,-0.83190596,5.117668,0.7577282887463489,66567.52134304479,0
-2.7503054,-3.9444945,-1.4184313,-0.4401735,-1.8527175,2.865788,-1.6994517,0.027645616401948736,41992.57879927657,0
-2.1066616,-0.23092979,-0.646308,0.5246167,-2.6914442,2.378471,3.3978815,0.18864745229221735,79153.87237187865,0
-1.4282765,2.961606,0.28664488,-0.5056775,0.4657531,2.1877098,0.5491958,0.7053953741985425,88147.40665776526,1
-2.9901335,-3.5079367,-2.4787712,-1.4711679,-0.11662005,3.6077046,-1.7491832,0.7176078985475649,64016.96297926833,0
-2.2079694,1.5331383,3.3071647,-0.5117536,-1.4713876,0.35817283,0.6139507,0.18059481861803028,94695.40983018963,1
-0.24556331,-1.8478118,-3.8178813,1.436496,1.0916023,1.3034489,-1.5959188,0.7579763355888958,39815.90535098332,1
-2.3708208,1.1527605,0.4266526,-1.863247,-1.6326194,-0.11881477,2.4431202,0.3138174772283008,24070.784978270654,1
-5.104675,1.4011046,-1.7250959,2.5844357,-0.5453163,0.51838285,4.069708,0.26814370900995166,34588.16531470438,0
-0.34680608,-2.9434407,-2.3357975,1.761647,-1.4996005,-3.1185303,0.049811613,0.7790732698815269,62132.857418833715,0
-2.563899,1.1993514,1.1554352,-1.5414336,-1.8232921,-0.22727734,2.2970588,0.5176659197236688,62122.92466256631,1
-1.814008,2.6984422,1.027549,0.193191,-2.2515852,0.48482335,0.8334251,0.027196823334975972,92965.27830570027,1
-0.4628398,0.52496505,-3.533129,-1.0010875,1.6455438,0.55384755,0.6748189,0.48547611362884635,7332.882587355643,1
-0.03747995,-2.3772972,-1.1798595,-0.7268325,3.3528957,0.52658546,-2.987061,0.1968484543089407,24302.022376088844,1
3.822495,2.0980449,-3.8869922,0.07730268,3.0868208,-1.7934797,3.1145003,0.4979931426149258,4388.067028441333,1
-2.8933299,3.6486363,0.9883548,0.52524596,-0.6251796,-2.0117192,-2.308847,0.2370981178299133,80862.5230270528,1
1.0771891,1.7903627,3.140352,-0.18374787,-0.9648542,2.171882,3.6664414,0.5440301762614275,97945.86331257079,1
-0.27343827,-1.7858905,-3.7710006,-1.9042456,0.5318515,4.352628,-2.0664241,0.7978553270590718,47726.09909588314,0
1.5190645,-2.09835,-2.7040877,-0.28374103,1.3814793,0.34603587,-0.5985698,0.5731585093381505,56829.34507884793,1
1.9221542,-1.1978956,-4.1287947,0.36000425,-2.1055324,-2.6643674,2.8362494,0.7989512296043707,50324.35255799726,0
-3.7690942,0.88882434,2.9275935,-1.0658883,-3.377275,1.0848063,2.879123,0.031769842473100884,80603.12270356888,1
1.5126754,0.26603067,-2.1363811,2.1565843,1.1450353,1.3537272,0.6740978,0.2693999316716089,28265.65025196973,1
-1.8368429,-1.6545689,1.5763175,2.7020304,0.27703628,-4.6124716,-1.4318262,0.7422921144978962,50584.89864557628,0
2.1017406,-0.5403401,-2.81801,0.6555104,1.6251668,0.47107518,-0.2963595,0.3794621541794232,5071.0961527471945,1
-1.6357123,0.800199,3.2146804,-1.2552122,-2.464611,1.0139334,2.9291356,0.0964506308722265,73599.40774814665,1
0.55701834,-2.4692261,-1.7160778,1.6659175,2.0674853,1.7545613,-1.7086647,0.23589602265707987,72533.9462599399,1
-2.801561,-5.449474,-1.6133772,-3.0391777,-0.17245393,3.78301,0.8465467,0.993431640675727,93734.11264307365,0
3.6035514,-0.9839274,-1.6213727,1.5957046,1.3150241,1.2558851,-1.0050766,0.00436784150795877,89545.91321047228,1
-2.0344112,1.4551004,1.1115681,-1.7375349,-0.9710452,1.8062233,0.035128083,0.20518623023393678,52218.66348809444,1
-1.1414491,2.8538654,2.6048234,0.97445565,-0.9790761,0.03292209,-0.2021214,0.2733052300156942,81325.11157328055,1
2.6242528,-1.5016619,-1.470374,1.159071,-0.053688284,2.143883,-1.4781111,0.46040458623276115,45442.26095198119,1
-1.102647,-1.5344422,-1.1689545,1.8004051,-4.885602,3.9794674,-1.0496647,0.14606758333428305,24826.16073954303,0
-3.894034,1.7117286,0.20948792,-1.7047602,-2.4906504,-0.46630841,0.65003824,0.3813299543293821,83656.02691387518,1
-1.2999299,-2.3650405,-2.7834775,-1.8115083,-0.23703851,2.2736168,-2.2535188,0.8538558423809561,52010.15788308259,0
-3.9248085,-1.6680957,-2.0051138,-2.0040853,-2.1336067,1.7911767,-1.5466542,0.18527231406416889,13099.64138466691,0
-4.679042,-0.9581399,-2.2663944,-0.8434158,-2.0052512,1.7505559,-2.0231988,0.1831734279533731,31636.984685949585,0
-4.264902,1.1297896,-2.216551,1.1325449,-2.9353209,1.1762902,-4.3278666,0.5889855804607542,67877.17864597045,0
-3.1250336,2.2096627,0.3709253,-0.9132853,-2.5854585,0.31765473,2.028717,0.37648118176659506,15586.057879481243,1
-3.6089194,0.8997276,4.3562465,-0.9277344,-2.9956112,-1.2674896,-0.24997072,0.4368416557138718,52897.31461731808,1
-1.6735818,-0.9902616,-2.057858,0.6561,-3.6060104,1.0578656,3.392529,0.3818309455169364,96718.49806120132,0
1.0082949,-2.0111077,-1.7203774,0.7713889,0.49937823,0.46371618,-3.3324327,0.8242926514627203,99828.76295983008,1
-2.9505522,-0.86395806,-0.110528894,0.43012685,-2.532245,0.50495505,-2.8005888,0.1709455420831295,55720.774326633014,0
-0.3428588,2.3564568,0.22136925,-1.8260392,0.4439416,3.9154506,2.3868556,0.9679847427921108,19118.66159663689,1
-1.1717124,-1.6464936,-0.27047083,-2.1538389,-1.3872644,0.5014508,-1.3886212,0.2774659032977541,77407.60713651608,0
-0.7666605,-3.4384644,-2.6006248,-2.1908581,-0.54065067,3.459705,-0.09106051,0.8011467356431986,26133.50931870943,0
0.3859562,1.8693099,0.10204923,-1.8465348,-1.4480664,3.0656822,3.0149934,0.6831953246692488,63657.43758999591,1
-1.4007645,-1.3029007,1.460394,-4.795417,-2.441841,2.8599815,-1.1500756,0.06496858595614019,58986.43082235954,1
-2.5799556,0.7190845,1.069482,-2.0807734,-2.7424407,2.039655,1.3917434,0.9094471639810798,60116.356425812766,1
1.3754436,-2.3758771,-2.0292454,-0.76570815,3.3920522,-2.7488768,-0.4838578,0.9887073478146455,81683.28394579631,1
-0.20979734,-1.8274757,-3.2175224,1.0091894,-0.79748565,-2.6463668,2.4479127,0.38453387981082665,69525.07453735702,0
1.8953764,-2.554522,-0.46254513,-1.2369188,2.6826756,2.3971336,-2.3805332,0.8643646350562897,-683.3509927009909,1
3.0368207,-2.0338125,0.2858028,3.421369,1.1608086,1.8818345,-4.5308456,0.3762637021651932,50348.557316602426,1
-1.1435266,-4.0976915,-0.24084269,1.3184777,-4.615161,-1.324658,-1.4249434,0.4119155215008974,25361.270079672224,0
1.5327945,-2.353613,-0.5955412,-2.5028331,-0.27782434,1.4427336,-1.1406479,0.5944849961260192,42809.870388800286,0
-0.939985,-5.152493,-2.5195334,0.17990947,0.08931943,-1.9747387,1.9848514,0.24013577961457988,61813.001789346985,0
-1.702942,-1.4906393,-1.0479621,-2.6151843,-2.8529615,-0.16138138,0.73364425,0.8430588220044571,40897.77784692635,0
-2.23278,3.1739004,2.5670018,-0.87594354,-0.5252189,0.1694425,2.218383,0.4101608246942917,2249.026376017099,1
0.5619147,-0.37986696,-2.5011384,0.73220855,1.9402825,1.4929507,-0.6836894,0.5722544043565666,43500.169319311404,1
-2.3853161,-1.474422,-1.6455424,2.4919157,-1.596232,3.0838208,-5.1799664,0.4749013320641806,42209.24983043688,0
-0.6310481,-1.1842263,-1.7110926,-5.546333,-1.2417547,4.5327964,0.25529206,0.6099465732812536,46597.94017027561,1
-3.550799,1.877339,-1.6925935,-2.0054896,-2.3922365,0.92307264,-0.73297787,0.5358193620611382,69313.59096775526,1
4.3422933,-0.26024035,-3.6097481,-0.7314715,2.7331011,-1.6431096,1.2965769,0.5153917840017379,13757.290382720636,1
-0.8337616,0.9497134,-2.316959,-4.155602,-1.7214991,-1.3018773,-0.011204478,0.6453563066922064,82022.97078663997,0
-1.7775416,-1.8531982,-1.190894,0.82539344,-2.8997717,-1.328279,2.0384893,0.5084519471411697,-32.1901629279555,0
-0.9085366,-3.326482,-4.4702597,2.0428529,-0.5464841,-2.4722571,0.5344811,0.057856624389306166,33137.1490588843,0
1.0989552,-2.7902863,-1.4745411,1.2617818,-2.18396,-0.6881144,-1.0036892,0.5396694537279647,95957.53207718053,0
-1.8024518,-1.5120101,-2.3893383,-0.12717894,-0.426839,2.7494674,-2.9476972,0.47958136165946275,88338.92669471074,0
2.2294986,-3.4695413,2.501957,3.7452395,3.5096695,3.782367,-4.3297396,0.27437437908014717,40242.84333784957,1
-2.7440245,1.733687,-2.0769327,-3.7273746,-3.2976625,2.8844,1.3040313,0.7424590999530363,36869.7302327614,1
-0.18908863,-2.33393,-3.1044838,-1.3067895,-0.63211125,2.9632614,-2.217127,0.7197050522203037,5593.818207138952,0
5.239975,0.6167312,-2.6785617,-1.3136016,0.630114,-0.7809925,0.8784536,0.5862537300637408,49264.70595678226,1
0.9124668,-1.3616827,-1.5439782,1.1948104,-0.38021216,-4.259964,1.4959775,0.8613683201037075,37936.163426975145,0
0.0943751,0.21661255,-2.6684031,3.728034,1.6101588,-0.28160378,-0.7288632,0.3102619675988618,66916.13228041609,1
-0.5031029,-0.6183453,0.19346382,-4.9206786,-1.2363013,4.8237376,-1.0275588,0.2434332027313194,21455.948753600813,1
0.06468623,1.2726994,3.4633083,-1.5774839,-1.2235031,-0.27729908,0.33302698,0.2260310578300725,82963.23847441327,1
-1.6784631,2.6730838,1.0634325,-0.16887875,-0.8517138,0.057751272,1.362988,0.6514793171435136,58247.63551174274,1
-4.4900045,0.54103756,-1.0099566,-5.1956773,-2.647334,4.2782207,-1.8684814,0.5797796913565163,86037.43827183745,1
-2.3935366,-3.218265,-2.9557633,-4.6508102,-0.30090076,0.8528239,0.19300087,0.6262236052433551,29839.66902943669,0
-2.3814893,2.1986482,0.84719443,-1.363358,-2.6924636,1.2312024,-1.1516764,0.9103108419144456,79793.50580678479,1
1.8221409,-3.332609,0.44631734,3.052636,-0.69625646,1.9651176,-4.7793503,0.6921253596401217,3071.696741046781,1
-3.4661722,-1.4423621,-0.85243714,1.2888366,-3.404877,2.539045,-2.1243029,0.9575177956508999,56404.88668626886,0
2.2410243,-3.7680786,-0.20287766,-1.6261287,3.7696617,2.357873,-1.4935738,0.3270196793197033,47912.77562079773,1
-2.8764725,1.7840538,0.5299407,-1.4615664,-2.4724126,1.4971598,0.6782784,0.038559755134119356,29713.90859453106,1
3.5916688,-1.8919582,-3.3492513,-0.6745501,2.6900506,-0.018209597,1.2413433,0.953385677993535,44950.75670434643,1
-2.841623,-2.0473845,-3.1806426,-3.99657,-1.3568435,1.9173603,-0.7309982,0.14114088199188968,15711.651776576251,0
-1.7214268,1.783733,2.6650195,-0.7171801,-1.1652204,0.68621105,-0.39925677,0.2555161402551491,43615.641708208575,1
0.9398904,0.4565179,-2.3551908,2.0484183,-0.2662686,1.0678556,-2.7756782,0.27219322977921145,13424.141072821192,1
-0.8955175,-0.98509413,3.3227644,-1.6907464,-1.3767095,3.4408782,3.6384523,0.08245976245904318,64814.24262108297,1
0.032068428,-3.2305892,-1.0535475,0.52608186,-1.690165,3.648752,-5.331719,0.6250226298193076,30578.90652454226,1
-1.1823753,-1.5233536,-1.3909012,-0.850838,-0.13659394,2.3312151,-1.8286724,0.6591765672140139,27784.498231333593,0
-1.4282943,1.178159,-0.15224895,-3.2907038,-0.34419835,3.6589403,-0.058840066,0.7887199328290688,89864.35436064164,1
-1.2560905,2.550032,3.173671,-0.58123267,-1.0821437,0.23329219,0.9469818,0.7664201061685985,29489.4740663722,1
0.9945843,-3.2423375,0.91829973,0.8319587,2.420116,2.0873628,-1.7134309,0.9250284793489107,3051.28544932015,1
-1.1664042,1.1565032,4.814739,-0.77434915,-2.350804,-0.27878314,1.6328344,0.5512199774026709,99219.78455491488,1
-0.42068782,-1.0840248,-0.32070178,2.399837,-1.5631193,-3.420925,-0.26283777,0.2379682856231281,17122.812958728595,0
-3.9520993,2.9329727,3.6474664,0.32311136,-2.2705894,-2.0042977,0.29350933,0.8746514965401881,71645.70546891213,1
-0.94678724,0.87356246,1.4580538,-1.447215,-2.9400153,0.4259962,-1.5991179,0.20095634515588545,16114.181072228377,1
-3.4798105,-0.9745039,-2.2112222,-4.9678307,-1.8529993,0.39946604,1.4474006,0.64549789844565,42671.77256470358,0
-0.7019046,-0.2957956,1.5223948,-1.0065472,-0.57891494,-0.6049193,-1.4021546,0.9065440443607208,25791.431617178987,1
1.466773,-3.2524014,0.033999484,1.1786475,2.7236042,1.9173301,-1.0327787,0.5042714209660474,73598.60049142574,1
-0.19020803,2.9383278,4.1256843,0.21531285,1.1966472,1.4130903,3.8909051,0.3364195952739494,1921.6626198035406,1
-2.0388033,-1.4834433,-1.125472,2.3761148,-0.65680975,-3.4791877,0.9130651,0.45614355821248187,25050.53004589431,0
-0.26649976,1.6840795,2.0824459,-2.310574,0.018980334,0.3788143,0.5386056,0.365677570286546,48558.66338786722,1
-1.054993,0.9211657,5.0241785,-1.9853462,-0.61688215,3.7990007,1.7727671,0.15995031397657122,59746.42525374952,1
0.4431029,0.43439627,-3.306312,-3.1856089,0.1498791,0.4754489,-1.8358291,0.800631882551561,75315.11902226914,0
-1.4878415,2.6805136,1.5513961,0.5566949,-1.3413541,-0.37159538,0.9598441,0.340096576261792,15091.561516069054,1
-3.015395,-0.808058,-1.1855721,-1.5466304,-1.0872017,1.8543582,-0.98418987,0.5560922997001277,21828.32946100368,0
